"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","10 Sep 2018","39","103.93","103.57","0.60","-0.98","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","40","103.19","103.53","0.18","-1.26","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","41","102.93","103.40","0.18","-1.39","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","42","110.48","111.13","0.31","-1.71","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","43","107.81","108.04","0.27","-1.24","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","44","102.66","102.83","0.16","-1.08","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","45","99.90","99.64","0.15","-0.64","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","46","94.47","94.08","0.27","-0.63","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","47","94.47","94.08","0.28","-0.63","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","10 Sep 2018","48","93.93","93.32","0.30","-0.44","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","11 Sep 2018","1","98.51","97.92","0.26","-0.42","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","2","95.82","95.35","0.12","-0.39","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","3","95.48","94.81","0.03","-0.11","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","4","98.58","97.86","0.03","-0.05","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","5","96.16","95.78","0.04","-0.41","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","6","94.54","94.12","0.04","-0.37","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","7","94.60","94.11","0.02","-0.28","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","8","93.70","93.23","0.03","-0.31","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","9","91.82","91.09","0.03","-0.05","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","10","92.27","91.69","0.03","-0.19","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","11","92.25","91.94","0.04","-0.47","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","12","96.25","95.77","0.27","-0.54","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","13","98.62","98.39","0.46","-0.98","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","14","95.74","95.39","0.47","-0.87","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","15","92.77","92.60","0.29","-0.87","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","16","96.97","96.75","0.31","-0.83","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","17","106.16","105.88","0.28","-0.75","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","18","105.14","104.52","0.27","-0.39","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","19","104.16","104.04","0.21","-0.83","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","20","107.38","107.05","0.19","-0.61","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","21","112.44","112.58","0.25","-1.13","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","22","113.29","112.85","0.24","-0.55","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","23","113.49","112.85","0.23","-0.34","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","24","107.72","107.77","0.17","-0.97","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","25","104.08","104.12","0.14","-0.93","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","26","106.73","106.14","0.17","-0.32","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","27","108.18","107.66","0.17","-0.39","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","28","107.95","107.83","0.17","-0.80","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","29","108.22","107.63","0.17","-0.33","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","30","105.10","104.43","0.14","-0.22","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","31","104.21","104.10","0.13","-0.76","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","32","103.73","104.10","0.13","-1.25","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","33","105.64","106.10","0.17","-1.38","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","34","105.68","106.11","0.18","-1.35","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","35","103.64","104.10","0.15","-1.36","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","36","99.24","99.81","0.21","-1.53","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","37","95.93","95.97","0.26","-1.05","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","38","100.44","100.59","0.26","-1.16","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","39","101.96","102.14","0.21","-1.14","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","40","102.47","102.89","0.17","-1.33","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","41","97.94","98.07","0.12","-0.99","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","42","107.96","108.59","0.24","-1.61","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","43","104.35","104.61","0.20","-1.20","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","44","100.03","100.22","0.15","-1.09","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","45","95.35","95.31","0.07","-0.78","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","46","94.58","94.37","0.07","-0.60","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","47","94.63","94.38","0.07","-0.56","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","11 Sep 2018","48","91.57","91.28","0.04","-0.49","0.00","0.21","0.3016","0.0000","0.2353"
"WEP","12 Sep 2018","1","93.08","93.22","0.03","-0.92","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","2","91.23","90.74","0.02","-0.27","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","3","91.58","91.25","0.02","-0.43","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","4","96.01","95.67","0.02","-0.43","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","5","95.15","94.64","0.02","-0.25","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","6","94.07","93.60","0.02","-0.29","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","7","92.69","92.07","0.00","-0.12","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","8","91.50","91.10","0.00","-0.35","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","9","91.87","91.21","0.00","-0.08","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","10","92.85","92.12","0.00","-0.01","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","11","92.63","92.01","0.02","-0.14","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","12","96.54","95.74","0.03","0.02","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","13","101.28","100.81","0.03","-0.30","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","14","98.96","98.77","0.06","-0.61","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","15","92.42","92.56","0.17","-1.05","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","16","96.30","95.85","0.17","-0.46","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","17","104.32","104.21","0.19","-0.82","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","18","104.58","103.41","0.75","-0.33","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","19","103.96","103.39","0.15","-0.33","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","20","103.99","103.46","0.14","-0.36","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","21","105.83","105.52","0.16","-0.59","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","22","108.30","108.04","0.18","-0.66","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","23","108.42","108.01","0.17","-0.51","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","24","103.66","103.37","0.12","-0.58","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","25","103.73","103.27","0.12","-0.41","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","26","103.81","103.37","0.12","-0.43","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","27","104.45","104.27","0.12","-0.69","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","28","105.54","105.46","0.14","-0.81","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","29","103.89","104.27","0.14","-1.26","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","30","103.67","104.27","0.13","-1.47","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","31","103.64","104.54","0.14","-1.78","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","32","104.84","105.46","0.14","-1.50","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","33","107.12","108.04","0.17","-1.84","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","34","103.58","104.54","0.15","-1.86","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","35","102.55","103.45","0.14","-1.78","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","36","99.71","100.66","0.12","-1.81","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","37","99.62","100.13","0.13","-1.38","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","38","101.72","102.25","0.13","-1.40","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","39","103.00","103.39","0.15","-1.28","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","40","102.90","103.40","0.14","-1.38","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","41","102.44","102.97","0.14","-1.41","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","42","106.79","107.75","0.25","-1.95","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","43","104.78","105.47","0.23","-1.66","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","44","102.37","102.93","0.16","-1.46","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","45","95.84","95.96","0.07","-0.93","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","46","95.65","95.99","0.08","-1.16","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","47","97.36","97.38","0.10","-0.87","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","12 Sep 2018","48","93.92","93.90","0.04","-0.76","0.00","0.21","0.3016","0.0000","0.2333"
"WEP","13 Sep 2018","1","100.25","99.71","0.03","-0.23","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","2","96.31","95.74","0.02","-0.20","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","3","96.68","95.72","0.12","0.10","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","4","101.20","100.16","0.12","0.17","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","5","100.62","99.62","0.17","0.09","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","6","95.36","94.28","0.12","0.22","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","7","94.38","93.29","0.03","0.32","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","8","92.35","91.24","0.03","0.34","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","9","92.35","91.24","0.03","0.33","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","10","92.33","91.24","0.03","0.32","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","11","92.20","91.25","0.12","0.08","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","12","96.85","95.77","0.32","0.02","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","13","101.17","100.34","0.45","-0.37","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","14","96.93","95.86","0.45","-0.12","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","15","93.89","93.20","0.29","-0.34","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","16","102.32","101.56","0.31","-0.30","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","17","108.14","107.67","0.29","-0.56","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","18","107.81","107.34","0.30","-0.58","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","19","112.76","112.78","0.36","-1.12","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","20","110.20","110.42","0.23","-1.19","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","21","114.54","114.76","0.26","-1.23","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","22","117.20","117.69","0.23","-1.47","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","23","114.31","114.75","0.23","-1.42","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","24","110.59","111.06","0.20","-1.41","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","25","108.43","108.71","0.17","-1.20","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","26","108.18","108.53","0.16","-1.25","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","27","111.03","111.53","0.20","-1.45","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","28","111.04","111.53","0.20","-1.43","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","29","111.25","111.49","0.20","-1.19","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","30","109.42","109.31","0.17","-0.81","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","31","108.24","108.72","0.16","-1.38","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","32","108.21","108.64","0.16","-1.33","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","33","108.26","108.64","0.17","-1.29","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","34","105.16","105.52","0.15","-1.25","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","35","102.88","103.43","0.14","-1.43","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","36","101.57","102.00","0.25","-1.42","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","37","95.94","96.09","0.21","-1.10","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","38","97.45","97.66","0.21","-1.17","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","39","99.66","99.78","0.21","-1.07","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","40","100.56","100.74","0.38","-1.30","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","41","99.61","99.82","0.36","-1.32","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","42","108.10","108.47","0.47","-1.58","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","43","104.54","104.39","0.58","-1.17","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","44","100.53","100.42","0.39","-1.03","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","45","96.27","95.63","0.50","-0.60","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","46","96.13","95.55","0.32","-0.49","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","47","96.86","96.04","0.32","-0.25","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","13 Sep 2018","48","94.10","93.40","0.29","-0.34","0.00","0.21","0.3016","0.0000","0.2318"
"WEP","14 Sep 2018","1","100.08","99.65","0.23","-0.54","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","2","96.13","95.81","0.03","-0.45","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","3","96.37","95.79","0.03","-0.19","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","4","100.12","99.68","0.02","-0.32","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","5","99.71","99.24","0.04","-0.31","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","6","96.17","95.79","0.03","-0.39","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","7","96.01","95.64","0.02","-0.38","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","8","93.25","93.16","0.02","-0.67","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","9","93.02","93.16","0.02","-0.90","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","10","94.60","94.17","0.02","-0.33","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","11","95.03","94.71","0.03","-0.45","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","12","98.32","97.77","0.24","-0.43","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","13","103.03","102.66","0.36","-0.73","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","14","101.23","101.01","0.35","-0.87","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","15","93.56","92.88","0.83","-0.89","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","16","102.70","102.65","0.17","-0.86","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","17","104.42","104.47","0.19","-0.98","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","18","104.31","104.06","0.23","-0.72","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","19","103.47","103.67","0.16","-1.10","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","20","107.62","107.82","0.19","-1.12","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","21","114.47","114.58","0.28","-1.12","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","22","114.24","114.60","0.27","-1.37","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","23","114.58","114.78","0.27","-1.21","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","24","110.75","111.05","0.21","-1.25","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","25","105.71","106.05","0.15","-1.23","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","26","107.77","108.16","0.17","-1.30","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","27","112.41","112.93","0.24","-1.50","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","28","113.82","114.47","0.26","-1.65","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","29","114.08","114.47","0.26","-1.39","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","30","113.96","114.46","0.25","-1.49","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","31","113.40","113.95","0.24","-1.53","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","32","113.39","113.95","0.24","-1.54","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","33","112.24","112.89","0.22","-1.61","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","34","109.13","109.99","0.21","-1.81","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","35","105.26","105.98","0.16","-1.61","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","36","102.72","103.55","0.17","-1.74","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","37","100.78","101.12","0.14","-1.22","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","38","101.25","101.52","0.13","-1.14","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","39","101.61","102.05","0.13","-1.31","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","40","103.12","103.49","0.16","-1.27","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","41","101.31","101.75","0.31","-1.48","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","42","110.11","110.84","0.30","-1.77","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","43","103.49","103.97","0.17","-1.39","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","44","102.17","102.59","0.17","-1.33","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","45","98.12","98.32","0.12","-1.06","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","46","118.97","118.56","1.17","-1.50","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","47","129.44","128.83","1.05","-1.18","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","14 Sep 2018","48","121.89","121.66","0.65","-1.16","0.00","0.21","0.3016","0.0000","0.2279"
"WEP","15 Sep 2018","1","124.90","124.80","0.27","-0.93","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","2","121.85","121.60","0.19","-0.70","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","3","121.18","120.83","0.06","-0.47","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","4","119.15","118.46","0.11","-0.18","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","5","116.38","115.87","0.23","-0.47","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","6","115.41","114.98","0.11","-0.44","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","7","112.63","112.30","0.11","-0.53","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","8","111.89","111.41","0.05","-0.33","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","9","111.53","110.83","0.11","-0.17","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","10","111.34","110.82","0.11","-0.35","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","11","111.28","110.84","0.04","-0.35","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","12","111.97","111.33","0.27","-0.38","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","13","115.46","114.97","0.42","-0.69","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","14","114.93","114.42","0.43","-0.67","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","15","113.79","111.00","2.65","-0.61","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","16","121.88","118.52","3.05","-0.45","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","17","129.16","126.06","3.15","-0.81","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","18","150.03","146.93","3.63","-1.28","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","19","204.84","202.00","3.40","-1.32","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","20","213.98","212.11","2.36","-1.25","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","21","290.25","288.28","3.69","-2.48","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","22","203.36","202.08","1.90","-1.37","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","23","202.87","202.07","1.88","-1.84","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","24","284.32","283.38","3.29","-3.11","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","25","152.64","151.51","1.61","-1.23","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","26","142.32","141.36","1.17","-0.96","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","27","132.96","131.96","1.14","-0.89","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","28","130.18","128.94","1.15","-0.66","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","29","130.09","128.94","0.97","-0.58","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","30","125.36","124.88","0.89","-1.16","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","31","125.67","124.86","0.89","-0.84","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","32","118.89","118.56","0.41","-0.83","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","33","117.06","116.53","0.51","-0.74","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","34","115.02","114.48","0.78","-1.00","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","35","112.39","111.52","1.00","-0.88","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","36","113.08","110.98","1.92","-0.58","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","37","115.58","114.49","1.44","-1.10","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","38","117.89","116.56","1.46","-0.88","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","39","121.20","119.96","1.44","-0.95","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","40","122.19","121.70","0.92","-1.19","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","41","122.10","121.71","0.91","-1.28","0.00","0.21","0.3016","0.0000","0.2438"
